date,season,league,home_team,away_team,target_result,target_home_goals,target_away_goals,home_elo,away_elo,elo_diff,implied_prob_home,implied_prob_draw,implied_prob_away,odds_ratio,home_games_played,home_wins,home_draws,home_losses,home_points_per_game,home_avg_goals_scored,home_avg_goals_conceded,home_avg_goal_diff,home_goals_scored_first_half_ratio,home_goals_conceded_first_half_ratio,home_avg_xg_scored,home_avg_xg_conceded,home_xg_vs_goals_diff,home_shot_conversion_rate,home_shots_on_target_ratio,home_avg_shots_per_game,home_avg_shots_on_target,home_avg_possession,home_possession_efficiency,home_avg_corners_for,home_corner_efficiency,home_avg_fouls_committed,home_avg_yellows,home_avg_reds,home_cards_first_half_ratio,home_venue_games,home_venue_win_ratio,home_venue_goals_avg,home_venue_conceded_avg,home_clean_sheets_ratio,home_scoring_ratio,home_comeback_ratio,home_lead_loss_ratio,home_form_trend,home_recent_ppg_last3,home_recent_goals_scored_last3,home_recent_goals_conceded_last3,home_recent_clean_sheets_last3,home_draw_ratio_last3,home_recent_ppg_last5,home_recent_goals_scored_last5,home_recent_goals_conceded_last5,home_recent_clean_sheets_last5,home_draw_ratio_last5,home_recent_ppg_last10,home_recent_goals_scored_last10,home_recent_goals_conceded_last10,home_recent_clean_sheets_last10,home_draw_ratio_last10,away_games_played,away_wins,away_draws,away_losses,away_points_per_game,away_avg_goals_scored,away_avg_goals_conceded,away_avg_goal_diff,away_goals_scored_first_half_ratio,away_goals_conceded_first_half_ratio,away_avg_xg_scored,away_avg_xg_conceded,away_xg_vs_goals_diff,away_shot_conversion_rate,away_shots_on_target_ratio,away_avg_shots_per_game,away_avg_shots_on_target,away_avg_possession,away_possession_efficiency,away_avg_corners_for,away_corner_efficiency,away_avg_fouls_committed,away_avg_yellows,away_avg_reds,away_cards_first_half_ratio,away_venue_games,away_venue_win_ratio,away_venue_goals_avg,away_venue_conceded_avg,away_clean_sheets_ratio,away_scoring_ratio,away_comeback_ratio,away_lead_loss_ratio,away_form_trend,away_recent_ppg_last3,away_recent_goals_scored_last3,away_recent_goals_conceded_last3,away_recent_clean_sheets_last3,away_draw_ratio_last3,away_recent_ppg_last5,away_recent_goals_scored_last5,away_recent_goals_conceded_last5,away_recent_clean_sheets_last5,away_draw_ratio_last5,away_recent_ppg_last10,away_recent_goals_scored_last10,away_recent_goals_conceded_last10,away_recent_clean_sheets_last10,away_draw_ratio_last10,diff_ppg,diff_recent_ppg,diff_goals_scored,diff_goals_conceded,diff_xg_scored,diff_shots,diff_possession,diff_form_trend,combined_draw_tendency,match_competitiveness,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_avg,h2h_away_goals_avg,h2h_matches_count
2021-08-13 19:00:00,2021-to-2022,Spain,Valencia CF,Getafe CF,HomeWin,1,0,1528.2541412595742,1488.7020434942117,39.55209776536253,0.3603002502085071,0.29274395329441205,0.3469557964970809,1.0384615384615385,342,139,94,109,1.4941520467836258,1.4678362573099415,1.260233918128655,0.20760233918128654,0.4577358490566038,0.4400262467191601,0.6663450292397661,0.7759649122807017,0.8014912280701754,0.1332271762208068,0.4570063694267516,11.017543859649123,5.035087719298246,49.380116959064324,2.9725248697299858,5.052631578947368,0.29050925925925924,13.2046783625731,2.6169590643274856,0.1608187134502924,0.3642105263157895,171,0.5321637426900585,1.7485380116959064,1.0584795321637428,0.2573099415204678,0.7748538011695907,0.023391812865497075,0.008771929824561403,0.33333333333333326,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.4,1.8,1.0,0.4,0.2,1.0,1.6,1.5,0.2,0.4,304,96,80,128,1.2105263157894737,1.0164473684210527,1.2828947368421053,-0.26644736842105265,0.39381720430107525,0.4698963844797178,0.6202302631578946,0.569375,0.396217105263158,0.1015445284258955,0.45152809727242854,10.009868421052632,4.519736842105263,44.36513157894737,2.291095128642396,4.733552631578948,0.2147324530924253,15.74671052631579,3.1348684210526314,0.17434210526315788,0.34592445328031807,152,0.23026315789473684,0.8618421052631579,1.5921052631578947,0.2894736842105263,0.6118421052631579,0.023026315789473683,0.009868421052631578,0.43333333333333324,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.4,0.8,0.2,0.2,0.9,0.6,1.0,0.4,0.3,0.2836257309941521,0.5999999999999999,0.45138888888888884,-0.02266081871345027,0.04611476608187148,1.0076754385964914,5.014985380116954,-0.09999999999999998,0.2,0.2836257309941521,0,2,3,1.0,2.2,5
2021-08-14 17:30:00,2021-to-2022,Spain,RCD Mallorca,Real Betis,Draw,1,1,1417.2471467769121,1579.7062326083865,-162.45908583147434,0.30580204778156994,0.30102389078498293,0.3931740614334471,0.7777777777777779,76,18,15,43,0.9078947368421053,1.0921052631578947,1.8026315789473684,-0.7105263157894737,0.48298611111111106,0.39191919191919194,0.693157894736842,0.8342105263157894,0.3989473684210527,0.088016967126193,0.40827147401908803,12.407894736842104,5.065789473684211,43.94736842105263,2.4850299401197606,5.197368421052632,0.21012658227848102,14.381578947368421,2.526315789473684,0.17105263157894737,0.3853658536585366,38,0.39473684210526316,1.3421052631578947,1.368421052631579,0.13157894736842105,0.631578947368421,0.0,0.05263157894736842,-0.46666666666666673,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333,0.8,1.0,1.8,0.2,0.2,0.8,1.2,1.7,0.1,0.2,304,102,71,131,1.2401315789473684,1.2171052631578947,1.555921052631579,-0.33881578947368424,0.3718125960061444,0.4397553516819572,0.7866118421052631,0.7529276315789474,0.43049342105263155,0.10895170789163722,0.45288574793875147,11.171052631578947,5.059210526315789,52.88157894736842,2.30156755411794,4.6875,0.2596491228070175,13.105263157894736,2.713815789473684,0.15460526315789475,0.2958715596330275,152,0.2565789473684211,1.0723684210526316,1.7894736842105263,0.28289473684210525,0.7138157894736842,0.01644736842105263,0.02631578947368421,0.7333333333333334,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,2.2,1.6,1.0,0.2,0.4,1.6,1.2,0.9,0.3,0.7,-0.33223684210526305,-1.4000000000000001,-0.125,0.24671052631578938,-0.09345394736842116,1.2368421052631575,-8.934210526315788,-1.2000000000000002,0.30000000000000004,0.33223684210526305,2,1,1,1.75,1.5,4
2021-08-14 17:30:00,2021-to-2022,Spain,Cádiz,Levante UD,Draw,1,1,1496.5496668321316,1489.9515013481564,6.598165483975208,0.296927347563894,0.29242844835838044,0.41064420407772567,0.7230769230769231,38,11,11,16,1.1578947368421053,0.9473684210526315,1.5263157894736843,-0.5789473684210527,0.4133333333333333,0.5803571428571429,1.0239473684210525,1.5289473684210524,-0.07657894736842097,0.1125,0.390625,8.421052631578947,3.289473684210526,34.21052631578947,2.769230769230769,3.9210526315789473,0.24161073825503357,10.657894736842104,2.0789473684210527,0.07894736842105263,0.3902439024390244,19,0.2631578947368421,0.8947368421052632,1.5789473684210527,0.2631578947368421,0.6578947368421053,0.0,0.02631578947368421,-1.1666666666666667,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,0.3333333333333333,1.4,1.6,1.8,0.2,0.2,1.5,1.2,1.4,0.3,0.3,304,86,85,133,1.1282894736842106,1.125,1.549342105263158,-0.4243421052631579,0.4077441077441077,0.4380552220888355,0.6220065789473684,0.8091447368421052,0.5029934210526316,0.11246300559026635,0.43965800723446236,10.00328947368421,4.3980263157894735,44.9375,2.5034770514603615,4.595394736842105,0.2448103078024338,14.131578947368421,2.710526315789474,0.14802631578947367,0.35558112773302647,152,0.20394736842105263,0.9342105263157895,1.7236842105263157,0.21710526315789475,0.6513157894736842,0.019736842105263157,0.013157894736842105,0.06666666666666665,0.6666666666666666,2.0,2.3333333333333335,0.0,0.6666666666666666,0.6,1.6,2.2,0.0,0.6,0.6,1.0,2.0,0.1,0.3,0.02960526315789469,0.7999999999999999,-0.17763157894736847,-0.023026315789473673,0.40194078947368406,-1.5822368421052637,-10.726973684210527,-1.2333333333333334,0.4,0.02960526315789469,0,0,2,2.0,2.0,2
2021-08-14 20:00:00,2021-to-2022,Spain,CA Osasuna,RCD Espanyol,Draw,0,0,1503.7915887309732,1430.2292569601157,73.56233177085755,0.3650201315918688,0.30708042816458797,0.3278994402435431,1.1132075471698115,190,48,52,90,1.0315789473684212,0.9894736842105263,1.6210526315789473,-0.631578947368421,0.42302259887005644,0.4087192118226601,0.6863684210526314,0.7439473684210526,0.3031052631578949,0.08631772268135904,0.4150596877869605,11.463157894736842,4.757894736842105,45.5,2.1746674378253323,4.484210526315789,0.22065727699530516,13.98421052631579,2.568421052631579,0.16842105263157894,0.3557692307692308,95,0.30526315789473685,1.105263157894737,1.368421052631579,0.23684210526315788,0.6210526315789474,0.015789473684210527,0.021052631578947368,-0.3999999999999999,1.0,1.3333333333333333,1.6666666666666667,0.0,0.0,0.8,1.2,1.8,0.0,0.2,1.4,1.4,1.3,0.2,0.2,304,93,82,129,1.1875,1.0888157894736843,1.4078947368421053,-0.3190789473684211,0.45895522388059695,0.4450892857142857,0.5434210526315789,0.6391776315789474,0.5453947368421054,0.11247026843357119,0.46449201495073056,9.680921052631579,4.496710526315789,45.86842105263158,2.3737808376362595,4.457236842105263,0.24428044280442804,15.266447368421053,2.8125,0.14473684210526316,0.3448275862068966,152,0.2236842105263158,0.9671052631578947,1.5657894736842106,0.2631578947368421,0.6611842105263158,0.013157894736842105,0.03289473684210526,0.1333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.0,1.0,0.2,0.2,0.2,0.2,1.2,0.2,0.2,-0.15592105263157885,0.6000000000000001,-0.09934210526315801,0.213157894736842,0.1429473684210525,1.782236842105263,-0.3684210526315823,-0.5333333333333332,0.2,0.15592105263157885,2,2,1,1.4,1.6,5
2021-08-14 20:00:00,2021-to-2022,Spain,Deportivo Alavés,Real Madrid,AwayWin,1,4,1468.5679761229874,1776.8913287061207,-308.3233525831333,0.16167234882469048,0.22824331598779832,0.6100843351875112,0.265,190,61,46,83,1.2052631578947368,1.0,1.3631578947368421,-0.3631578947368421,0.37352150537634404,0.37857142857142856,0.9733684210526315,1.254526315789474,0.02663157894736845,0.10462555066079295,0.4168502202643172,9.557894736842105,3.9842105263157896,42.15263157894737,2.3723311274815835,3.6789473684210527,0.2718168812589413,14.647368421052631,2.768421052631579,0.13157894736842105,0.3629764065335753,95,0.37894736842105264,1.0526315789473684,1.1263157894736842,0.2631578947368421,0.6526315789473685,0.015789473684210527,0.015789473684210527,0.5,2.0,2.0,1.0,0.3333333333333333,0.0,1.4,1.6,1.6,0.2,0.2,1.5,1.3,1.3,0.3,0.3,342,234,60,48,2.2280701754385963,2.4415204678362574,0.9824561403508771,1.45906432748538,0.4612381476242863,0.4483180428134556,0.891374269005848,0.5718713450292398,1.5501461988304093,0.16175900813638125,0.47268500581170086,15.09356725146199,7.1345029239766085,56.45906432748538,4.324408307007095,6.251461988304094,0.39055191768007486,11.283625730994151,1.9912280701754386,0.1023391812865497,0.3198324022346369,171,0.5964912280701754,2.1228070175438596,1.0994152046783625,0.36257309941520466,0.8859649122807017,0.02046783625730994,0.011695906432748537,0.6000000000000001,3.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.0,2.6,2.2,0.8,0.4,0.2,2.4,1.8,0.5,0.6,0.3,-1.0228070175438595,-1.2000000000000002,-1.4415204678362574,0.380701754385965,0.08199415204678351,-5.535672514619884,-14.306432748538008,-0.10000000000000009,0.2,1.0228070175438595,1,4,0,0.8,2.4,5
2021-08-15 15:30:00,2021-to-2022,Spain,Celta de Vigo,Atlético Madrid,AwayWin,1,2,1542.6598730351093,1753.2991615428468,-210.63928850773755,0.2429022082018928,0.2944269190325973,0.46267087276551006,0.525,342,111,89,142,1.2339181286549707,1.2894736842105263,1.4795321637426901,-0.19005847953216373,0.4498639455782313,0.42257395382395385,0.6342690058479533,0.7078070175438598,0.655204678362573,0.12297824874511991,0.4690462911321807,10.485380116959064,4.918128654970761,52.95614035087719,2.4349842637071393,4.640350877192983,0.277882797731569,13.269005847953217,2.6169590643274856,0.13450292397660818,0.3390010626992561,171,0.40350877192982454,1.4736842105263157,1.2923976608187135,0.22807017543859648,0.716374269005848,0.014619883040935672,0.02046783625730994,0.10000000000000009,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,2.4,2.2,1.2,0.4,0.0,1.9,2.0,1.4,0.3,0.1,342,214,79,49,2.108187134502924,1.6754385964912282,0.6842105263157895,0.9912280701754386,0.4322153951186209,0.38509316770186336,0.7244444444444444,0.6389473684210526,0.9509941520467837,0.145764436530145,0.47545153904858817,11.494152046783626,5.464912280701754,48.89181286549707,3.426828538962981,5.450292397660819,0.30740343347639487,13.333333333333334,2.543859649122807,0.0935672514619883,0.3370288248337029,171,0.5146198830409356,1.3801169590643274,0.8187134502923976,0.5292397660818714,0.8157894736842105,0.017543859649122806,0.005847953216374269,1.0,3.0,2.0,1.0,0.0,0.0,2.6,1.4,0.6,0.4,0.2,2.0,1.6,0.7,0.4,0.2,-0.8742690058479532,-0.20000000000000018,-0.38596491228070184,0.7953216374269007,-0.09017543859649113,-1.0087719298245617,4.064327485380119,-0.8999999999999999,0.1,0.8742690058479532,0,2,3,0.6,1.4,5
2021-08-15 18:00:00,2021-to-2022,Spain,FC Barcelona,Real Sociedad,HomeWin,4,2,1758.1063487076378,1593.6390027047744,164.46734600286345,0.6836841045353532,0.18386958871973513,0.13244630674491153,5.161971830985916,342,249,56,37,2.347953216374269,2.6695906432748537,0.8801169590643275,1.7894736842105263,0.42578480436760685,0.45549915397631136,0.915263157894737,0.5999707602339182,1.7543274853801167,0.19388405181567211,0.5130600976852835,13.769005847953217,7.064327485380117,64.18128654970761,4.159453302961276,5.874269005847953,0.45445495271279246,10.24561403508772,1.8742690058479532,0.06140350877192982,0.3580060422960725,171,0.8128654970760234,3.0526315789473686,0.7953216374269005,0.4239766081871345,0.9181286549707602,0.043859649122807015,0.011695906432748537,-0.3666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.6,1.6,1.4,0.4,0.4,1.7,1.8,1.4,0.3,0.2,342,137,89,116,1.4619883040935673,1.4795321637426901,1.3070175438596492,0.17251461988304093,0.4720720720720721,0.4628205128205128,0.7070760233918127,0.6242690058479533,0.7724561403508774,0.12914752424706483,0.44869831546707506,11.456140350877194,5.140350877192983,52.60526315789474,2.812517369796009,5.4298245614035086,0.2724824986537426,12.576023391812866,2.198830409356725,0.07894736842105263,0.34146341463414637,171,0.3216374269005848,1.2222222222222223,1.4678362573099415,0.2777777777777778,0.7573099415204678,0.017543859649122806,0.038011695906432746,0.30000000000000004,2.0,2.0,1.0,0.3333333333333333,0.0,1.8,1.6,0.8,0.4,0.0,1.7,1.5,1.0,0.3,0.2,0.8859649122807018,-0.19999999999999996,1.1900584795321636,-0.42690058479532167,0.20818713450292425,2.3128654970760234,11.576023391812868,-0.6666666666666667,0.2,0.8859649122807018,4,0,1,2.6,1.0,5
2021-08-15 20:15:00,2021-to-2022,Spain,Sevilla FC,Rayo Vallecano,HomeWin,3,0,1689.1803410176499,1428.7952928377047,260.3850481799452,0.6954466936370367,0.20788621594741521,0.0966670904155481,7.194244604316547,342,167,76,99,1.6871345029239766,1.567251461988304,1.2339181286549707,0.3333333333333333,0.41318944844124705,0.4234004615061883,0.7619883040935673,0.6363450292397661,0.8052631578947367,0.12934362934362933,0.4543918918918919,12.116959064327485,5.505847953216374,53.239766081871345,2.9437609841827768,5.646198830409356,0.2775763852925945,14.263157894736842,2.7134502923976607,0.14035087719298245,0.36065573770491804,171,0.6549707602339181,1.8654970760233918,0.9298245614035088,0.3362573099415205,0.8128654970760234,0.029239766081871343,0.017543859649122806,-0.20000000000000018,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.4,0.8,1.4,0.4,0.2,2.2,1.4,1.2,0.4,0.1,190,61,32,97,1.131578947368421,1.236842105263158,1.8789473684210527,-0.6421052631578947,0.4740338164251207,0.4549549549549549,0.26584210526315794,0.3003157894736842,0.9710000000000001,0.10566546762589928,0.4464928057553957,11.705263157894738,5.226315789473684,53.11578947368421,2.3285770907649623,5.521052631578947,0.22402287893231648,14.326315789473684,2.973684210526316,0.19473684210526315,0.3538205980066445,95,0.24210526315789474,1.0526315789473684,2.1578947368421053,0.22105263157894736,0.7263157894736842,0.015789473684210527,0.03684210526315789,-0.5666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,0.8,1.0,2.6,0.2,0.2,0.9,1.1,1.9,0.3,0.3,0.5555555555555556,0.5999999999999999,0.33040935672514604,-0.645029239766082,0.4961461988304094,0.41169590643274745,0.12397660818713518,0.3666666666666665,0.2,0.5555555555555556,4,0,1,3.2,1.0,5
2021-08-16 18:00:00,2021-to-2022,Spain,Villarreal,Granada CF,Draw,0,0,1586.5954067448542,1483.6904546545156,102.90495209033861,0.6311171356318823,0.21425916613830648,0.15462369822981117,4.081632653061225,304,131,80,93,1.555921052631579,1.4375,1.131578947368421,0.3059210526315789,0.42593390804597697,0.39643449419568816,0.8012499999999999,0.8189144736842104,0.6362500000000001,0.1343788437884379,0.46801968019680196,10.697368421052632,5.006578947368421,49.125,2.926208651399491,4.723684210526316,0.3043175487465181,13.276315789473685,2.401315789473684,0.09539473684210527,0.3530961791831357,152,0.506578947368421,1.6776315789473684,1.0789473684210527,0.33881578947368424,0.7631578947368421,0.02631578947368421,0.039473684210526314,0.5,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,1.8,2.0,1.2,0.6,0.0,1.5,2.1,1.3,0.4,0.0,266,73,60,133,1.0488721804511278,1.0263157894736843,1.6353383458646618,-0.6090225563909775,0.4233521657250471,0.425229536258948,0.4465037593984962,0.581578947368421,0.5798120300751881,0.10325264750378214,0.4300302571860817,9.93984962406015,4.274436090225564,45.409774436090224,2.260120870933024,4.458646616541353,0.23018549747048903,14.24436090225564,2.924812030075188,0.14661654135338345,0.34149326805385555,133,0.20300751879699247,0.9548872180451128,2.037593984962406,0.23308270676691728,0.6654135338345865,0.015037593984962405,0.015037593984962405,-0.6666666666666667,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.2,0.8,2.2,0.2,0.2,1.0,1.3,1.9,0.1,0.1,0.5070488721804511,1.6,0.4111842105263157,-0.5037593984962407,0.3547462406015037,0.7575187969924819,3.715225563909776,1.1666666666666667,0.1,0.5070488721804511,3,0,2,2.4,1.2,5
2021-08-16 20:00:00,2021-to-2022,Spain,Elche CF,Athletic Club Bilbao,Draw,0,0,1450.993852498431,1530.3373106360614,-79.34345813763048,0.2567237163814181,0.3096984515077425,0.43357783211083945,0.5921052631578948,114,28,33,53,1.0263157894736843,0.868421052631579,1.4649122807017543,-0.5964912280701754,0.48309178743961356,0.4197318007662835,0.32701754385964915,0.5385087719298245,0.5414035087719298,0.09753694581280788,0.4295566502463054,8.903508771929825,3.824561403508772,47.421052631578945,1.8312985571587126,4.342105263157895,0.2,13.570175438596491,2.8157894736842106,0.14912280701754385,0.3165680473372781,57,0.2982456140350877,0.8771929824561403,1.1578947368421053,0.23684210526315788,0.6052631578947368,0.008771929824561403,0.017543859649122806,0.8999999999999999,2.0,1.6666666666666667,1.0,0.3333333333333333,0.0,1.2,1.0,1.2,0.2,0.0,1.1,0.9,1.3,0.2,0.2,342,131,95,116,1.4269005847953216,1.263157894736842,1.1900584795321638,0.07309941520467836,0.47649051490514904,0.42913223140495865,0.6757309941520467,0.6414035087719298,0.5874269005847953,0.11541544215869623,0.4456318461127438,10.944444444444445,4.87719298245614,51.353801169590646,2.459716449353755,5.251461988304094,0.24053452115812918,13.397660818713451,2.5058479532163744,0.1023391812865497,0.35538116591928254,171,0.26900584795321636,1.0175438596491229,1.3976608187134503,0.29239766081871343,0.7192982456140351,0.03216374269005848,0.017543859649122806,-1.1,0.0,0.0,1.3333333333333333,0.0,0.0,0.8,0.6,1.2,0.2,0.2,1.1,0.8,1.0,0.3,0.5,-0.40058479532163727,0.3999999999999999,-0.39473684210526305,0.27485380116959046,-0.3487134502923976,-2.0409356725146193,-3.932748538011701,2.0,0.1,0.40058479532163727,2,2,1,1.2,1.0,5
