PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,target_result
2.3262684684026116,5.022209189171164,-2.9281808334677835,-1.8409666383096168,3.6140703646687133,2.521455721154839,1.3881948012852803,-1.0238375734347285,-0.9025944143301231,-0.18917455315372944,2.3028537111498286,0.8770503849773643,-1.0116763212966022,2.5372893014745923,-0.28163355427177794,-0.029080593856232205,-0.6305365746222439,0.15381355218082685,-0.28087902509860463,1.4427926044909267,0.21920103364444363,0.7609611600187287,-0.3482069529643174,-0.21798568362748766,0.1622091749888058,0.01221535323510279,0.05408353461462592,-0.0053556104185483525,-6.494002888197397e-15,-3.468436557012543e-14,4.986235837392094e-14,-1.6028979588285756e-14,HomeWin
-1.4250915411071121,-0.8573203984539185,-3.3592860091293186,2.8038206240246386,-1.9701460665174557,1.0695352675312049,0.8992397068541812,-3.3795842091250305,1.2274708017077618,-1.2383979948954524,-1.0328346540273428,1.4345327245856694,-0.6948921942887055,-0.7429693371846987,1.2754732483612956,0.1281830744439661,-1.0369581987827994,0.3075679153884166,0.5911612987232318,-0.22163900768117767,-0.7973991817533328,-0.2789693443444083,0.5062069978229747,0.10111774696621553,-0.031387097448756056,0.007889372866045312,0.026624159596707025,0.007057684395676685,-6.805678662947489e-15,-1.6128577408281194e-14,1.8634261830987013e-14,-5.649583671320676e-15,Draw
7.457619063677616,1.253491438295009,-3.309875082371225,-0.591590211810566,0.6487888923064065,0.808417053822699,1.2573910017874734,1.0804675359699594,1.1710013841910791,0.032831071912575054,0.9604182975195149,-0.010477662185986093,-1.5396807897989917,-0.5876590326677593,-1.5313203592064804,-0.007833375544169173,-0.2177771478050441,-0.3954230696893088,-0.3774254329058537,0.06811503640846785,0.5756622867334343,-0.9741722608594502,-0.23620412469254762,0.1358170056884709,0.20435250968140478,0.016343377252563508,0.050312464533708794,-0.010017459822610554,1.0936823587248487e-14,-4.3041964111027185e-14,5.944078578720258e-14,-1.8613457699039014e-14,HomeWin
5.338881314892692,-7.959942620228201,-4.506642269412812,5.742678739916986,-5.1949964083734415,3.7388529794823793,-0.2865794489514491,-0.14196810413174119,1.79611851674154,-2.5988134745753935,-0.10145956095437213,-0.33757348472677146,-3.440536950535451,1.0022030885181492,1.8367190247737877,-1.530736352225323,-1.606422083062629,-0.9232259062931522,-0.2886498082068859,-0.22760030004151827,-0.29267519308322093,0.792117666804505,1.0168450095141162,0.10492249773998986,-0.03198645060256072,0.043842816427982004,0.1076691426803313,0.06361363642937436,-4.307935067717405e-15,-8.732771965886519e-14,1.1355526284026357e-13,-3.69813301664171e-14,Draw
-4.530362078221076,-5.2003703498446,-2.3958062627700527,-4.206436399507416,1.408574813878396,-1.5867033473871655,1.6830915346349817,-0.8661859543544623,-0.2442362402996386,-0.9024549016002954,1.6600940140605343,0.8970517476230885,0.5912657803311804,1.7056417685941063,-1.0282165554480371,2.7298732771443532,-0.18923964761175585,-0.11120060238670669,0.5724015288801065,0.49849631278376016,-0.46923466552199206,-0.1540803154926483,-0.786218347096559,0.21318502376625237,-0.09755514399730636,0.0065466171647855075,0.04365656137280984,0.002088258553012108,-7.491208476180826e-15,-7.128961731227811e-15,7.962142444437971e-15,-1.0507750459350861e-15,Draw
-2.2200933332445905,-5.03171406837012,-2.696756067855468,-4.953286947102306,-1.4872447273655922,-0.1576187018863885,-0.4034339395572997,1.0726211529502974,0.3483525297223532,0.389929327894152,-1.4618992522477583,-0.530362290003683,-0.14934865292819924,-0.8296148375322366,0.47260504831980504,-0.7636682049403941,0.43128398300270704,-1.2929856988300008,-0.2525756646115574,-1.0373826335786431,1.3257269276764292,0.29120979549396875,-0.4755209930564,0.04494526205923628,-0.017496618203775096,0.0034739714272225847,0.04622254514188831,-0.003963439018533319,1.6409798973595328e-14,-2.46945787692701e-14,3.104122706618687e-14,-1.3755524869847293e-14,HomeWin
-2.4946429070049376,2.582322970499163,-3.144792324608791,3.074193094495771,-7.158427426143541,-4.107361560961919,2.2922710458265523,1.8193319952063784,1.4504276923489876,0.70424464836797,1.6674009444696196,0.8857745860669289,-0.19262700056406382,1.579906915753436,0.314058862256423,-0.9717344732410536,0.5172885166306027,-1.15345675962911,1.5342796373731549,0.20678592078634128,0.28259707690739216,0.25741997165968966,-0.417243926539885,-0.1656267604988237,-0.35643370209639014,-0.014595823685498957,0.06762038000344393,-0.0025936848790298877,-5.3144477679526044e-15,6.372453376008002e-15,-8.718549587352334e-15,1.7411746866377955e-15,AwayWin
-4.432660154986838,-2.172770425362787,-3.0980117099374658,-0.782141637568708,-0.690858410952604,1.697947418268385,0.7791265017963647,0.08173375009166023,-0.4337973074041341,-1.4698561537555586,-0.9811720675425093,0.3487128643146594,-0.09740417598406638,-0.35272861967110125,-0.5945876816311952,-1.3116893732061488,1.7917650126587978,-0.8961146548770764,-0.595289937649673,-0.3230126217098213,-0.13794879595959444,-0.08932263012466954,-0.6006122432074062,-0.0982606856602579,-0.05249556418753948,-0.00336996959505877,0.054188182465983815,0.0012637280555317764,1.509326342217943e-15,-1.646199556059868e-14,2.0170506764416742e-14,-8.009558049818124e-15,Draw
-2.260485935438069,2.612089212721647,-2.7373188010361638,-3.190522290043071,-1.3657031476411525,-0.40354305978864113,3.5063469417577187,1.1045507694018915,-0.982016435968505,0.6339055030145944,0.6215245629831577,0.7937237270779196,2.7095053191386707,-0.20037613635750987,0.9755498165310139,-0.6860145646067888,-0.4302834258974353,0.2470935261121438,-0.9691387327364412,0.4442180356374549,-0.6094722159920246,0.4817656001054548,0.5803731832067867,0.015018000571650245,-0.05922421798962278,-0.023073656505581238,0.07011699157707968,0.009546950914020427,4.778949797859155e-16,-2.2221719577917608e-14,2.685552675368404e-14,-6.9086477410675595e-15,AwayWin
-2.6678836910328334,3.0174485499306023,-2.662941801111304,-0.9010999405968255,-1.6833941224367348,0.5866213230948972,1.1481623011475837,-0.8873286749136194,0.7826492226618977,-0.8364692374882264,0.969400588836849,-2.2527223477316105,-0.5922342847688564,2.960287741813335,-0.7149873421383581,1.4179079738497413,0.4169765046952301,0.4858713907171955,0.3476171771788122,0.7990421961019455,-0.1140510294976524,0.0892567987641001,-0.16220333006008017,-0.05002204184083079,0.025622412000534348,-0.003329401477707262,-0.04106369525676751,-0.004016787859876727,-1.0686303686989963e-14,2.403418309638091e-14,-3.0196541471945406e-14,1.0719108903832102e-14,Draw
1.2326620269553734,3.2169212877311955,-3.141530791468038,-1.3567242345768233,4.509020609969116,0.9548737903944196,0.8004205595661713,1.6660890154724035,-0.4612118810548831,-2.4473821234348536,-0.31906646644535985,-1.3027496055839278,-0.6503124000954859,-0.2711565555321792,-0.5818318028558072,0.29047870896711403,0.1466137752869229,0.31794572242196156,1.1996544750774614,-0.08981381987787312,-0.9511531775634462,0.0364323543859146,0.26196060801943216,0.04882203098311888,0.2671499507216453,0.0020134804329536107,-0.026870834287401946,-0.0047854249079497925,-9.929632809946638e-15,-5.713333098329728e-15,7.966140738690477e-15,-1.035246795371699e-15,Draw
1.9549368948113166,-0.9298375455406802,-2.676840054856203,-2.591794345423371,-2.764957763289517,-1.5783931108689124,0.45261111238296364,-2.221976661818203,0.35106375450482874,0.3078567064452737,-1.9492325908720498,0.9934267512336072,0.09087820510434949,-0.8160598384455819,-0.005815236444902242,-1.5056142163060893,0.3546750884449207,-1.559786071658703,-0.4803136729002358,-0.7622906363806813,0.4789629171014621,0.013511279715415353,-0.3801004392953961,0.13572198110120842,-0.0905721085803075,-0.002235707228780064,-0.07074171890560478,0.002882117319714089,9.066389690966681e-16,3.9169373975743945e-14,-5.546139802098185e-14,1.5485530071349524e-14,HomeWin
-1.3853832928973249,8.018836473754005,-2.3592792295635654,-3.1704176480580983,-3.5498859544685653,0.635339303199543,-1.396757102827568,-2.859773668203312,1.7161702428234167,-1.6071978753128633,-2.2341670096964807,1.349364888609651,-1.0574947348988115,-1.227569799308349,3.9470466924267544,0.8612366607883738,-0.8434740460301032,-0.2880238400740117,-1.3680237210819082,-0.04157764673632315,0.14035522033744052,0.44129106661731393,-0.2146968086393039,0.03315043742995035,0.03088059475898762,-0.004253265023257152,-0.0670867297577961,-7.282516035205391e-05,-1.9478345624951728e-14,3.418486544280779e-14,-4.541563546909543e-14,1.4014689586865114e-14,Draw
2.959794683319952,8.533062897670089,-2.6163372492982337,-2.1298258706828803,0.05640077239835958,1.7216632021634366,-1.7891794200695397,-1.823678639076013,2.476970009437189,0.2831324512930572,-1.6625320655149116,0.28972449758592217,-1.1293831476988314,-1.464295191570237,0.5087438585597297,0.08581001056180759,-0.8423163481522221,-2.38601742655415,1.541752650884291,-0.9653231259136694,0.14674212097144804,0.13933259943853044,-0.7835379548050262,0.0011937571847792684,0.14589167871397452,0.0020571754044410783,-0.07766971623889143,-0.010548766071717479,-1.8353739258605165e-15,3.192346470312321e-14,-3.9219711366894926e-14,1.0022218451085336e-14,HomeWin
-0.34480047915793177,-2.628939850408699,-3.1381335617977157,0.578659648487533,7.214037508838682,-0.19607203938743953,3.004068842920621,-1.4888467311217986,1.217607015661943,0.9690152455920193,0.4198535386650007,-1.3545193594280844,-0.3295059083830182,-0.18844891624491067,0.29619048921805824,-0.917304305281058,-1.426390699624326,0.9231816590959367,1.2481612690702188,-0.5233166668209478,0.4648798489670876,0.04390579205789952,0.5731498853038579,-0.224451664601574,0.21989223747321224,0.0041328411544069,-0.06686111601086746,0.0021254869545173634,5.362307451403176e-15,8.2941396810603e-15,-7.459389442059233e-15,-6.907107961547873e-17,HomeWin
5.638899684126602,0.8937101508813438,-2.8937391380643307,-1.7440596189954658,-3.3326511563893266,0.9483305142603057,0.6681309060633938,-1.6854354584471516,-0.7870879760281627,0.10431255146205096,0.7045886570931306,-0.2979358150833849,-1.7193345650360927,2.0866289516109275,-1.3629167915666105,-2.086619555588917,1.969633199647946,0.7709275746479256,-0.7171855983619968,1.361662698057222,1.0872613686688122,-0.12546352850840062,-0.20374714878891625,0.20218187878813737,-0.04967359903387137,0.007062552640506087,-0.047780631995258185,-0.0029757295270695684,-4.457829253720044e-15,2.205354315158035e-14,-3.340802137135204e-14,1.074848313664395e-14,HomeWin
-4.2536195282997316,-1.8395005135868607,-3.4522648492717476,0.3073205503880468,3.172294940075468,1.6335270469570837,2.6320672823595554,3.932262427100703,0.3718886990508034,-2.775223381281457,2.177253746235045,0.6404580633430824,-1.071867532613714,0.6144566117244596,-0.08253802358870829,-0.6489569202025706,-0.47780200172224924,0.12916250171119345,-0.12102314941459015,0.045308885884029336,-0.6575843781034016,0.2763550058545776,0.5534975911234064,-0.35838632309289276,0.06335566715774239,-0.14959637415364233,-0.045087738606273534,-0.025401890728308174,-4.149964854072154e-14,9.598382752875266e-14,-1.2626712927888445e-13,3.7737844073722935e-14,Draw
-1.399878305476189,1.625548762575165,-2.6921016499690595,-3.797622887590398,-0.8230060373724094,0.8369475593691655,0.7276779952482199,1.7096994377555206,-0.5156204890647468,-0.7176765686672674,0.13499206363143793,-1.1471058514843466,-0.023698487753445657,-0.7822402221299336,-1.5476303764802004,1.176081323971165,-0.5031274453853951,1.1434370206691074,-1.6506887921726474,0.6202800591901111,0.40061366295144174,-1.1307599400904116,0.7020464178669013,-0.06616674117565127,0.1965147354830366,-0.006116949113228531,0.018767510371757782,-0.06679951005579858,3.958425114383747e-15,-1.0730757791575498e-14,1.6061895482324268e-14,-3.6302278406793885e-15,AwayWin
0.24869349589844644,-2.574605834713917,-3.123335517978944,-0.20032836998313072,0.512638801573194,-0.8235999350310331,2.6414489732073267,-0.9066312619351854,-1.593348490043049,-1.2853110072332494,0.12546492338989834,0.6337856153044873,0.8084072718679584,0.1473708152061716,-0.7412931594849147,0.12446068692881199,0.4748464125734271,0.8466945259988513,0.18439628447992193,0.6186810973157326,-1.0175545352808735,-0.3452325011763824,0.2124259930888876,0.16215749887881947,-0.12418104640479889,-0.0021396161343953664,-0.03898934046880643,0.00921432656363634,-1.4507768742281995e-14,2.8361341845455705e-14,-4.254072033166001e-14,1.5862634017145807e-14,Draw
4.051043629562822,-1.5497250759608796,-2.7698537501773663,-2.0165662128565485,-0.014170490070378891,1.0321962362671064,1.5129705470687704,0.7450874936683273,1.071636594518679,-1.0170824294930922,0.5822203178539757,0.5978718288799163,-0.865255266853455,-0.29628177376319603,0.2752605398048316,-1.2711464411737001,-0.2823043095292195,0.2804240244131632,-1.016208373378126,-0.1746789783528064,-0.05171691877609126,-0.0845829525645416,0.6832962575613445,0.15643462754917425,0.06815487566911713,0.004477483857132403,0.05201687157555286,0.000657370613655104,-3.404757047499437e-17,-3.5709385821361745e-14,4.501599334461434e-14,-1.3882830183258205e-14,AwayWin
0.29037758994340884,4.2311983590195315,-2.170769146836165,-3.2972083385483795,0.9912992551036681,-0.05671524872008823,2.006418069299227,-0.42552045613793044,1.9200829500341323,-1.1961905996426543,1.2076281446760229,-1.296351551309374,-0.5380716188654612,2.0084896938997243,1.3214118051526484,-0.039045554557233415,-0.11714394830143755,0.4030681971904651,-0.19114019325641377,0.3859334859690995,-0.3563376876279949,0.7677447699177316,0.19641603367818597,0.11562574353500737,0.4279924140521621,-0.00993955920180994,0.052612133118387625,-0.002704277542759318,-4.026214057144593e-15,-4.944639666172277e-14,6.81510620996814e-14,-2.030800865124753e-14,AwayWin
2.3603715738131674,-3.259973170919526,-3.0328481305820376,0.8275806682008371,0.042177519256706875,1.624822195193614,-0.3162707811769804,-0.8831545852381959,1.1444166450638276,-2.737397403849193,0.04053397865425363,1.208119132204172,-2.866825566860603,-1.2531835149690016,0.5734664262457119,-1.1954226602274114,1.0490912871589193,0.6384715695298743,0.8081803014965385,0.3651292437958685,-0.30662840004591646,-0.5478833469056245,-0.08259973986522165,0.14463694442028202,-0.06807656344853065,0.019468175476540166,0.04009252399086529,-0.0012077452879463851,-1.4342382422543198e-14,-1.8996704484501573e-14,2.1443632261640506e-14,-6.791053016814768e-15,HomeWin
-3.1955080027585496,2.7971138867515823,-2.1072494127564156,-4.230265095166243,-4.000156870886495,0.4620673702119549,1.400801209713513,-0.3850156729461236,-0.5955285274068484,0.1774102783467345,-0.5421061617472709,-0.3294495949455009,0.1143136067075619,-0.2922213726084975,0.8099155898480231,0.03428600832096371,-0.18763736134405712,1.1625347716195344,-0.13405696960995492,0.8842053492471889,0.8882476717996954,-0.16703650571037768,0.4281461972241597,0.016637387035759506,-0.0035891545782358947,0.004117821433322893,0.056480667259426375,-0.0004885020744154863,6.4275751732785614e-15,-3.400712897174201e-14,4.210777906826837e-14,-1.3646868018535301e-14,HomeWin
-0.3832961326542777,-3.893768927065452,-2.5605670973914667,-3.085222483705602,3.7443590131636073,2.241917064011813,-0.3778673784042294,-1.1247129535528742,-0.3756582835127922,0.2492144224362552,1.3400438739737026,1.0032649566205516,-1.2853601706209743,0.910769765738008,-1.879935260184085,0.14685464745165971,0.6571242639020594,1.1701069089791083,1.6086824289167034,0.29743073564059136,0.6709257705880395,-0.4323948215734164,-0.22791382166998808,-0.0989004950669928,-0.2808743472060178,0.16748906097094224,-0.02531116752184296,0.023899196145053057,1.4438700681154555e-14,-4.972573708848743e-14,6.563601498754133e-14,-2.032340567029607e-14,HomeWin
0.07930415874528832,-1.8957388666341313,-3.2143055177726634,2.379397988712027,0.5593054071692471,3.6975810065722694,0.9055669552350345,-3.293153004856094,-0.127371054616958,-0.9159858154810534,-0.8115820840578711,-0.7097927114281428,-2.0076043148346723,-0.35754954002221756,-0.09320768161595205,-1.4859163259351744,0.14746022222899352,0.22454746996199149,-0.41414511161257794,0.8273546118361945,0.4929940855714106,-0.3320023018200743,-0.11300379766497946,-0.26584410084027293,-0.4636490564869721,0.044377807836849796,0.07099705615852475,0.061961661690427355,1.3810702115081787e-15,-3.1171478357653966e-14,3.884203202735675e-14,-1.4799823860421246e-14,Draw
0.9850669770347281,4.557384015478265,-2.136678730320602,-3.4369159151432136,0.14086497463104217,-1.9560479730015146,2.5784818085685606,-1.1843781496468218,0.3918488413957087,-0.19718093856023156,-0.14198767379814053,-0.39155737513581806,1.2324995214272219,0.25433796416298465,0.5500710727101301,-0.38112328081328933,0.249122433092027,-0.46916593690247677,0.1181214349503171,0.2699844576239301,-0.6533051274655066,0.3751088194885077,-0.21685008642342124,-0.004528374841488242,0.21556967964225301,-0.012325665934962227,0.04494884001362332,0.0019162909909678932,9.718005170985566e-16,-2.807992078078235e-14,3.856442386964758e-14,-1.106138314272177e-14,AwayWin
-2.765016561713199,-1.6623277655923892,-2.4386395764322355,-1.3281881589760722,-0.29056111023841785,-0.881914006829302,1.0812626400101277,0.3879076238671831,1.2252208623659482,-0.8555932140722278,0.7406241774610673,-1.0303077783751529,0.02867610787070213,1.0385156039587462,-1.3312089567795147,0.7569105909011958,0.11868375510178024,-0.44846730514185357,-0.18786882234915608,-0.19074396050249698,-0.3853784069385791,-0.33122740853044635,-0.051301964900142744,0.009306049165353972,0.057483722368473565,0.00036765167363577507,0.048419494860141556,-0.0016376887933061642,2.8351450600123354e-15,-2.4093118555959052e-14,3.3607660226615675e-14,-9.985000359090113e-15,HomeWin
-1.597302273665534,-3.6787091167184207,-2.506768690781999,-2.7220275738279582,-0.5488631574145629,0.3723585962040025,1.9743968945128303,-0.6948922226210906,0.48472106551536326,-1.1963554083911392,-1.3870865782033723,-0.44887269539913166,-0.3856136263646897,0.17395123759224454,-0.4668070851285644,1.6227411678276102,-0.44225209462841963,-1.3063480800307445,0.7616406778362234,-0.9090934916577343,0.2005811569303852,-0.21901181493212266,-0.6456397752956047,0.1058444861707046,-0.08404011249913175,0.012091708505255842,0.04119717498703941,-0.004797829251052696,4.727218810339043e-15,-1.4615856542786604e-14,1.8025585679302306e-14,-7.58466400148001e-15,HomeWin
5.3924624172504,1.1281840126124667,-2.773990374227246,-1.023911515646256,-4.976411271363555,-0.6140860274591204,1.3136200987220126,0.2879714290305553,0.05843738845022916,-0.41422115353298594,0.4459338260982431,1.434941359228332,0.239376085777934,0.9193472591736775,0.59415036214453,0.08329011983324065,0.5643833358265232,-1.8154796908528636,-0.04151454535029612,0.2835686791006228,-0.5110822043223741,0.5180759436534513,-0.8919247888734233,0.35488986238155595,-0.29903458397026544,-0.008949398948759056,0.058880930254220316,-0.001054963064018565,-1.1372015640747845e-14,7.411785659749592e-15,-1.4782546848090444e-14,5.948837592120438e-15,Draw
5.788899489170393,0.43378682477651326,-3.1004144720406366,2.2682910019046356,-0.7890118742903418,0.29961187706282566,1.6160837619984478,-1.618062486784127,1.4750323291662224,-0.26617966527108194,-0.8672321528203814,-1.57683288830657,-1.4141078010296158,0.9368729573408656,0.7160639277037125,-1.222850085677324,0.872401568171823,-0.25109542930538353,-1.166213798596001,-0.3816876058062166,0.5778424057244902,0.039121637804713776,-0.31845154323862157,-0.04823119712298268,0.27062198285273625,-0.00289571050209543,-0.053251731967898966,-0.002733912613030177,2.532274946915012e-15,7.073516749237342e-15,-6.365661831310589e-15,8.600992119435485e-16,AwayWin
0.5755576971663746,-4.246786972689808,-2.0270458201576007,-5.354351074473987,3.699423490979281,-0.37363206113244074,1.5424395657405656,-1.7285404481817792,0.38191370730812557,-1.9379903815055333,0.5341722725101579,0.8663497739318117,-0.8735890029421061,1.2108272650296201,0.25993776549180164,0.8042382646350595,-0.07724225504165053,0.5632311219023347,1.7310026657134523,-0.09426864942179279,-0.47123543154968184,0.3953265141089401,-0.12003919851287743,0.3260754901086713,-0.1327711734285475,0.0075604679642285845,-0.0635620852317465,0.001940750814851474,-2.116927556860075e-14,3.951824958184133e-14,-5.828461265757152e-14,1.8786804335350787e-14,HomeWin
5.478396892259802,-1.4749970677232986,-2.4059909442059983,-4.3433140471734095,0.3163172603891569,1.0002816472081593,2.0311821528614136,-0.2997252436624941,-1.0447868424363946,-0.3190196984638883,0.3267060785496278,-0.23160478957872901,-0.46497722424629373,-0.20902880360848317,-1.1484589289297185,-1.8115777627830234,1.580902560522122,0.8623544253503072,-0.007544622693018226,0.9008682512107689,0.3718517688796405,-0.37627585193182883,-0.012243454338042756,0.4110836416410492,0.02495259266839961,0.001450672416462189,-0.04267003645618606,0.0007585687444428603,-4.1550908570039135e-15,1.4796598408748535e-14,-2.6563957330766632e-14,9.510894510994976e-15,AwayWin
-3.441433945970416,0.29917241478730444,-2.437829788794665,-1.157056667599944,1.787061762239091,-1.1059628259713965,3.5892654939944353,0.6454657325326262,-0.3912887462743039,-0.3329926111014165,0.36196103733189666,-0.08855698988648134,0.5629524776675019,0.0732668792925077,-0.915095012149712,-0.6279409164948039,0.18780408602254262,0.24631255225625884,-0.29828070423168934,0.033588409897969254,0.1512093170631879,-0.3569406325498687,0.073792443782712,0.0071016383125008615,-0.04362280119732339,-0.009816414226162161,-0.03776282740385412,0.00226616154790147,-3.5109608821879294e-15,2.42924011032612e-14,-3.417613496604255e-14,1.0287039115252865e-14,AwayWin
