timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1219498200,Aug 23 2008 - 1:30pm,complete,N/A,Hoffenheim,Borussia M'gladbach,Thorsten Kinhöfer,2,0.00,0.00,1.88,0.71,1,0,1,1,1,0,"31","",-1,-1,1,0,4,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Carl-Benz-Stadion (Mannheim)
1219498200,Aug 23 2008 - 1:30pm,complete,N/A,Borussia Dortmund,Bayern München,N/A,2,0.00,0.00,1.94,1.71,1,1,2,1,1,0,"8","74",-1,-1,2,0,4,1,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1219498200,Aug 23 2008 - 1:30pm,complete,N/A,Hertha BSC,Arminia Bielefeld,Markus Schmidt,2,0.00,0.00,2.29,0.82,1,1,2,2,1,1,"32","37",-1,-1,1,0,3,0,1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1219498200,Aug 23 2008 - 1:30pm,complete,N/A,Stuttgart,Bayer Leverkusen,Jochen Drees,2,0.00,0.00,2.29,1.53,0,2,2,1,0,1,"","35,78",-1,-1,1,0,4,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1219498200,Aug 23 2008 - 1:30pm,complete,N/A,Hamburger SV,Karlsruher SC,N/A,2,0.00,0.00,2.41,0.59,2,1,3,1,1,0,"33,90","67",-1,-1,2,0,3,0,0,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion (Hamburg)
1219498200,Aug 23 2008 - 1:30pm,complete,N/A,Werder Bremen,Schalke 04,N/A,2,0.00,0.00,2.00,1.18,1,1,2,0,0,0,"63","85",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1219590000,Aug 24 2008 - 3:00pm,complete,N/A,Köln,Eintracht Frankfurt,Manuel Gräfe,2,0.00,0.00,1.00,0.82,1,1,2,1,1,0,"33","81",-1,-1,4,0,2,0,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1219590000,Aug 24 2008 - 3:00pm,complete,N/A,Bochum,Wolfsburg,Michael Kempter,2,0.00,0.00,1.12,1.18,2,2,4,1,1,0,"12,50","51,69",-1,-1,2,0,5,0,0,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Vonovia Ruhrstadion (Bochum)
1220034600,Aug 29 2008 - 6:30pm,complete,N/A,Karlsruher SC,Köln,Florian Meyer,3,3.00,0.00,1.12,1.29,0,2,2,0,0,0,"","72,84",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.00,50,50,50,0,0,0,100,50,50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Wildparkstadion (Karlsruhe)
1220103000,Aug 30 2008 - 1:30pm,complete,N/A,Borussia M'gladbach,Werder Bremen,Manuel Gräfe,3,0.00,1.00,1.12,0.65,3,2,5,2,2,0,"12,30,71","79,89",-1,-1,2,0,4,0,0,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.00,100,100,100,100,0,50,50,50,100,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
