date,season,home_team,away_team,target_result,target_home_goals,target_away_goals,home_games_played,home_wins,home_draws,home_losses,home_points_per_game,home_avg_goals_scored,home_avg_goals_conceded,home_avg_goal_diff,home_goals_scored_first_half_ratio,home_goals_conceded_first_half_ratio,home_recent_goals_scored,home_recent_goals_conceded,home_recent_points_per_game,home_recent_clean_sheets,home_shot_conversion_rate,home_shots_on_target_ratio,home_avg_shots_per_game,home_avg_shots_on_target,home_avg_possession,home_possession_efficiency,home_avg_corners_for,home_corner_efficiency,home_avg_fouls_committed,home_avg_yellows,home_avg_reds,home_cards_first_half_ratio,home_venue_games,home_venue_win_ratio,home_venue_goals_avg,home_venue_conceded_avg,home_clean_sheets_ratio,home_scoring_ratio,home_comeback_ratio,home_lead_loss_ratio,away_games_played,away_wins,away_draws,away_losses,away_points_per_game,away_avg_goals_scored,away_avg_goals_conceded,away_avg_goal_diff,away_goals_scored_first_half_ratio,away_goals_conceded_first_half_ratio,away_recent_goals_scored,away_recent_goals_conceded,away_recent_points_per_game,away_recent_clean_sheets,away_shot_conversion_rate,away_shots_on_target_ratio,away_avg_shots_per_game,away_avg_shots_on_target,away_avg_possession,away_possession_efficiency,away_avg_corners_for,away_corner_efficiency,away_avg_fouls_committed,away_avg_yellows,away_avg_reds,away_cards_first_half_ratio,away_venue_games,away_venue_win_ratio,away_venue_goals_avg,away_venue_conceded_avg,away_clean_sheets_ratio,away_scoring_ratio,away_comeback_ratio,away_lead_loss_ratio
2017-08-26 16:00:00,2017-to-2018,Benevento,Bologna,AwayWin,0,1,1,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,0.5,1.0,2.0,0.0,0.0,0.058823529411764705,0.47058823529411764,17.0,8.0,34.0,2.941176470588235,7.0,0.14285714285714285,10.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.4,10.0,4.0,43.0,2.3255813953488373,0.0,0.0,18.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-09-09 16:00:00,2017-to-2018,Juventus,Chievo,HomeWin,3,0,2,2.0,0.0,0.0,3.0,3.5,1.0,2.5,0.5833333333333333,1.0,3.5,1.0,3.0,0.5,0.2692307692307692,0.6153846153846154,13.0,8.0,57.0,6.140350877192982,4.0,0.875,10.5,2.0,0.0,0.5,1,1.0,3.0,0.0,0.5,1.0,0.0,0.0,2,1.0,0.0,1.0,1.5,1.5,1.5,0.0,0.75,0.75,1.5,1.5,1.5,0.0,0.13636363636363635,0.45454545454545453,11.0,5.0,46.0,3.260869565217391,6.5,0.23076923076923078,9.0,1.5,0.0,0.0,1,1.0,2.0,1.0,0.0,1.0,0.0,0.0
2017-09-10 10:30:00,2017-to-2018,Inter Milan,SPAL,HomeWin,2,0,2,2.0,0.0,0.0,3.0,3.0,0.5,2.5,0.3333333333333333,1.0,3.0,0.5,3.0,0.5,0.2222222222222222,0.5925925925925926,13.5,8.0,46.0,6.521739130434782,7.5,0.4,7.5,0.5,0.0,1.0,1,1.0,3.0,0.0,0.5,1.0,0.5,0.0,2,1.0,1.0,0.0,2.0,1.5,1.0,0.5,0.3333333333333333,0.0,1.5,1.0,2.0,0.5,0.2,0.5333333333333333,7.5,4.0,45.0,3.3333333333333335,2.5,0.6,6.5,2.5,0.0,0.0,1,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2017-09-10 13:00:00,2017-to-2018,Hellas Verona,Fiorentina,AwayWin,0,5,2,0.0,1.0,1.0,0.5,0.5,1.5,-1.0,0.0,0.6666666666666666,0.5,1.5,0.5,0.5,0.05,0.25,10.0,2.5,56.5,0.8849557522123894,3.0,0.16666666666666666,9.0,3.0,0.0,0.16666666666666666,1,0.0,1.0,3.0,0.5,0.5,0.0,0.0,2,0.0,0.0,2.0,0.0,0.5,2.5,-2.0,0.0,0.8333333333333333,0.5,2.5,0.0,0.0,0.03333333333333333,0.5,15.0,7.5,52.5,0.9523809523809524,10.5,0.047619047619047616,16.5,2.0,0.0,0.75,1,0.0,0.0,3.0,0.0,0.5,0.0,0.0
2017-09-10 13:00:00,2017-to-2018,Lazio,AC Milan,HomeWin,4,1,2,1.0,1.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.5,0.06060606060606061,0.5454545454545454,16.5,9.0,55.0,1.8181818181818181,7.5,0.13333333333333333,14.0,1.5,0.0,0.3333333333333333,1,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2,2.0,0.0,0.0,3.0,2.5,0.5,2.0,0.75,0.0,2.5,0.5,3.0,0.5,0.17857142857142858,0.6071428571428571,14.0,8.5,62.0,4.032258064516129,5.5,0.45454545454545453,17.0,2.5,0.0,0.2,1,1.0,3.0,0.0,0.5,1.0,0.0,0.0
2017-09-10 13:00:00,2017-to-2018,Udinese,Genoa,HomeWin,1,0,2,0.0,0.0,2.0,0.0,1.5,2.5,-1.0,0.5,0.41666666666666663,1.5,2.5,0.0,0.0,0.14285714285714285,0.47619047619047616,10.5,5.0,54.0,2.7777777777777777,6.0,0.25,12.5,1.5,0.0,0.0,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2,0.0,1.0,1.0,0.5,1.0,2.0,-1.0,1.0,0.5,1.0,2.0,0.5,0.5,0.1,0.45,10.0,4.5,49.5,2.0202020202020203,3.0,0.3333333333333333,20.5,3.5,0.0,0.7142857142857143,1,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2017-09-10 16:00:00,2017-to-2018,Benevento,Torino,AwayWin,0,1,2,0.0,0.0,2.0,0.0,0.5,1.5,-1.0,1.0,0.25,0.5,1.5,0.0,0.0,0.03225806451612903,0.45161290322580644,15.5,7.0,43.5,1.1494252873563218,6.5,0.07692307692307693,10.0,1.5,0.0,0.0,1,0.0,0.0,1.0,0.0,0.5,0.0,0.0,2,1.0,1.0,0.0,2.0,2.0,0.5,1.5,0.6666666666666666,1.0,2.0,0.5,2.0,0.5,0.2,0.5,10.0,5.0,55.0,3.6363636363636362,6.5,0.3076923076923077,11.5,1.0,0.0,0.0,1,0.0,1.0,1.0,0.5,1.0,0.0,0.0
2017-09-10 18:45:00,2017-to-2018,Bologna,Napoli,AwayWin,0,3,2,1.0,1.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.5,0.09523809523809523,0.42857142857142855,10.5,4.5,45.0,2.2222222222222223,1.0,1.0,15.5,2.5,0.0,0.2,1,0.0,1.0,1.0,0.5,1.0,0.0,0.0,2,2.0,0.0,0.0,3.0,3.0,1.0,2.0,0.3333333333333333,0.5,3.0,1.0,3.0,0.0,0.2,0.6,15.0,9.0,55.0,5.454545454545454,7.5,0.4,12.0,1.5,0.5,0.0,1,1.0,3.0,1.0,0.0,1.0,0.5,0.0
2017-09-16 16:00:00,2017-to-2018,Fiorentina,Bologna,HomeWin,2,1,3,1.0,0.0,2.0,1.0,2.0,1.6666666666666667,0.3333333333333333,0.3,0.8333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,0.12,0.52,16.666666666666668,8.666666666666666,53.0,3.7735849056603774,9.0,0.2222222222222222,14.666666666666666,1.6666666666666667,0.0,0.8,1,0.0,1.0,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.5,0.5,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.07407407407407407,0.4444444444444444,9.0,4.0,45.0,1.4814814814814816,2.3333333333333335,0.2857142857142857,13.666666666666666,3.3333333333333335,0.0,0.5,1,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
2017-09-16 18:45:00,2017-to-2018,Roma,Hellas Verona,HomeWin,3,0,2,1.0,0.0,1.0,1.5,1.0,1.5,-0.5,1.0,0.0,1.0,1.5,1.5,0.5,0.13333333333333333,0.4,7.5,3.0,49.5,2.0202020202020203,6.5,0.15384615384615385,14.0,1.5,0.0,0.3333333333333333,1,0.0,1.0,3.0,0.5,1.0,0.0,0.5,3,0.0,1.0,2.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,-2.3333333333333335,0.0,0.6333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.03125,0.25,10.666666666666666,2.6666666666666665,53.0,0.628930817610063,4.666666666666667,0.07142857142857142,10.0,2.6666666666666665,0.0,0.25,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
