date,season,home_team,away_team,target_result,target_home_goals,target_away_goals,home_games_played,home_avg_goals_scored,home_avg_goals_conceded,home_avg_goal_diff,home_recent_avg_goals,home_recent_avg_conceded,home_recent_avg_goal_diff,home_avg_shots,home_avg_shots_on_target,home_shot_accuracy,home_venue_games,home_venue_goals_avg,home_venue_conceded_avg,home_clean_sheets_ratio,home_scoring_ratio,home_avg_corners,away_games_played,away_avg_goals_scored,away_avg_goals_conceded,away_avg_goal_diff,away_recent_avg_goals,away_recent_avg_conceded,away_recent_avg_goal_diff,away_avg_shots,away_avg_shots_on_target,away_shot_accuracy,away_venue_games,away_venue_goals_avg,away_venue_conceded_avg,away_clean_sheets_ratio,away_scoring_ratio,away_avg_corners
2018-09-22 16:30:00,202018-to-2019,Brighton & Hove Albion,Tottenham Hotspur,AwayWin,1,2,5,1.4,1.8,-0.4,1.4,1.8,-0.4,8.2,3.6,0.43902439024390244,2,2.5,2.0,0.0,0.6,4.2,5,2.0,1.2,0.8,2.0,1.2,0.8,12.4,6.2,0.5,3,2.0,1.0,0.2,1.0,5.4
2018-09-23 12:30:00,202018-to-2019,West Ham United,Chelsea,Draw,0,0,5,1.0,2.2,-1.2,1.0,2.2,-1.2,8.2,4.8,0.5853658536585366,2,0.5,1.5,0.0,0.6,3.6,5,2.8,0.8,2.0,2.8,0.8,2.0,13.4,7.2,0.5373134328358209,2,2.5,0.5,0.4,1.0,5.4
2018-09-23 15:00:00,202018-to-2019,Arsenal,Everton,HomeWin,2,0,5,2.0,1.8,0.2,2.0,1.8,0.2,11.6,7.4,0.6379310344827587,2,1.5,1.5,0.0,0.8,4.6,5,1.6,1.8,-0.2,1.6,1.8,-0.2,10.0,5.0,0.5,2,2.0,2.0,0.0,1.0,3.6
2018-09-29 11:30:00,202018-to-2019,West Ham United,Manchester United,HomeWin,3,1,6,0.8333333333333334,1.8333333333333333,-1.0,1.0,1.4,-0.4,7.833333333333333,4.333333333333333,0.5531914893617021,3,0.3333333333333333,1.0,0.16666666666666666,0.5,3.1666666666666665,6,1.5,1.5,0.0,1.4,1.6,-0.2,11.333333333333334,6.833333333333333,0.6029411764705882,3,2.0,1.3333333333333333,0.16666666666666666,0.8333333333333334,5.0
2018-09-29 14:00:00,202018-to-2019,Newcastle United,Leicester City,AwayWin,0,2,6,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.6,1.2,-0.6,6.333333333333333,3.8333333333333335,0.6052631578947368,3,1.0,2.0,0.3333333333333333,0.6666666666666666,4.5,6,1.8333333333333333,1.6666666666666667,0.16666666666666666,2.0,1.6,0.4,10.0,6.333333333333333,0.6333333333333333,3,1.6666666666666667,2.3333333333333335,0.16666666666666666,1.0,3.6666666666666665
2018-09-29 14:00:00,202018-to-2019,Arsenal,Watford,HomeWin,2,0,6,2.0,1.5,0.5,2.4,1.4,1.0,10.833333333333334,7.166666666666667,0.6615384615384615,3,1.6666666666666667,1.0,0.16666666666666666,0.8333333333333334,4.666666666666667,6,1.8333333333333333,1.0,0.8333333333333334,1.8,1.2,0.6,9.833333333333334,6.0,0.6101694915254238,2,2.0,1.0,0.16666666666666666,1.0,5.5
2018-09-29 14:00:00,202018-to-2019,Everton,Fulham,HomeWin,3,0,6,1.3333333333333333,1.8333333333333333,-0.5,1.2,1.8,-0.6,9.833333333333334,5.333333333333333,0.5423728813559322,3,1.3333333333333333,1.6666666666666667,0.0,0.8333333333333334,4.5,6,1.3333333333333333,2.1666666666666665,-0.8333333333333334,1.6,2.2,-0.6,11.833333333333334,6.333333333333333,0.5352112676056338,3,1.0,2.6666666666666665,0.0,0.6666666666666666,4.333333333333333
2018-09-29 14:00:00,202018-to-2019,Huddersfield Town,Tottenham Hotspur,AwayWin,0,2,6,0.5,2.3333333333333335,-1.8333333333333333,0.6,2.2,-1.6,7.0,3.1666666666666665,0.4523809523809524,3,0.0,1.3333333333333333,0.16666666666666666,0.5,3.5,6,2.0,1.1666666666666667,0.8333333333333334,2.0,1.2,0.8,12.5,6.5,0.52,4,2.0,1.0,0.16666666666666666,1.0,5.666666666666667
2018-09-29 14:00:00,202018-to-2019,Manchester City,Brighton & Hove Albion,HomeWin,2,0,6,3.1666666666666665,0.5,2.6666666666666665,3.4,0.6,2.8,17.0,10.166666666666666,0.5980392156862745,3,3.6666666666666665,0.6666666666666666,0.5,1.0,8.5,6,1.3333333333333333,1.8333333333333333,-0.5,1.6,1.8,-0.2,8.166666666666666,3.8333333333333335,0.46938775510204084,3,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,4.333333333333333
2018-09-29 14:00:00,202018-to-2019,Wolverhampton Wanderers,Southampton,HomeWin,2,0,6,1.0,1.0,0.0,0.8,0.8,0.0,12.833333333333334,6.0,0.4675324675324675,3,1.3333333333333333,1.0,0.3333333333333333,0.8333333333333334,5.5,6,1.0,1.5,-0.5,1.2,1.8,-0.6,9.833333333333334,5.0,0.5084745762711864,3,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,5.5
2018-09-29 16:30:00,202018-to-2019,Chelsea,Liverpool,Draw,1,1,6,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.2,0.8,1.4,13.333333333333334,7.166666666666667,0.5375,3,3.0,1.0,0.5,0.8333333333333334,5.833333333333333,6,2.3333333333333335,0.3333333333333333,2.0,2.0,0.4,1.6,13.0,7.666666666666667,0.5897435897435898,3,2.0,0.6666666666666666,0.6666666666666666,1.0,5.5
2018-09-30 15:00:00,202018-to-2019,Cardiff City,Burnley,AwayWin,1,2,6,0.5,2.3333333333333335,-1.8333333333333333,0.6,2.4,-1.8,8.333333333333334,3.1666666666666665,0.38,3,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,4.0,6,1.1666666666666667,1.6666666666666667,-0.5,1.4,2.0,-0.6,9.0,4.333333333333333,0.48148148148148145,3,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.5,3.5
2018-10-01 19:00:00,202018-to-2019,AFC Bournemouth,Crystal Palace,HomeWin,2,1,6,1.6666666666666667,1.8333333333333333,-0.16666666666666666,1.6,2.2,-0.6,10.5,5.166666666666667,0.49206349206349204,3,2.6666666666666665,1.3333333333333333,0.16666666666666666,0.6666666666666666,5.833333333333333,6,0.6666666666666666,1.0,-0.3333333333333333,0.4,1.2,-0.8,9.833333333333334,5.5,0.559322033898305,3,1.3333333333333333,0.6666666666666666,0.5,0.5,5.5
2018-10-05 19:00:00,202018-to-2019,Brighton & Hove Albion,West Ham United,HomeWin,1,0,7,1.1428571428571428,1.8571428571428572,-0.7142857142857143,1.0,1.8,-0.8,7.428571428571429,3.5714285714285716,0.4807692307692308,3,2.0,2.0,0.0,0.5714285714285714,4.142857142857143,7,1.1428571428571428,1.7142857142857142,-0.5714285714285714,1.4,1.2,0.2,7.857142857142857,4.285714285714286,0.5454545454545454,3,1.3333333333333333,2.6666666666666665,0.14285714285714285,0.5714285714285714,3.2857142857142856
2018-10-06 14:00:00,202018-to-2019,Burnley,Huddersfield Town,Draw,1,1,7,1.2857142857142858,1.5714285714285714,-0.2857142857142857,1.6,1.6,0.0,8.285714285714286,4.142857142857143,0.5,3,1.6666666666666667,1.6666666666666667,0.2857142857142857,0.5714285714285714,3.2857142857142856,7,0.42857142857142855,2.2857142857142856,-1.8571428571428572,0.4,1.4,-1.0,7.285714285714286,3.5714285714285716,0.49019607843137253,3,1.0,3.3333333333333335,0.14285714285714285,0.42857142857142855,3.4285714285714284
2018-10-06 14:00:00,202018-to-2019,Crystal Palace,Wolverhampton Wanderers,AwayWin,0,1,7,0.7142857142857143,1.1428571428571428,-0.42857142857142855,0.6,1.2,-0.6,9.428571428571429,5.142857142857143,0.5454545454545454,3,0.0,1.3333333333333333,0.42857142857142855,0.5714285714285714,5.142857142857143,7,1.1428571428571428,0.8571428571428571,0.2857142857142857,1.2,0.4,0.8,12.857142857142858,6.142857142857143,0.4777777777777778,3,0.6666666666666666,1.0,0.42857142857142855,0.8571428571428571,5.857142857142857
2018-10-06 14:00:00,202018-to-2019,Leicester City,Everton,AwayWin,1,2,7,1.8571428571428572,1.4285714285714286,0.42857142857142855,2.0,1.6,0.4,10.0,6.285714285714286,0.6285714285714286,3,2.0,1.0,0.2857142857142857,1.0,4.428571428571429,7,1.5714285714285714,1.5714285714285714,0.0,1.4,1.6,-0.2,10.285714285714286,5.571428571428571,0.5416666666666666,3,1.3333333333333333,2.0,0.14285714285714285,0.8571428571428571,5.571428571428571
2018-10-06 14:00:00,202018-to-2019,Tottenham Hotspur,Cardiff City,HomeWin,1,0,7,2.0,1.0,1.0,1.8,1.0,0.8,12.285714285714286,6.571428571428571,0.5348837209302325,2,2.0,1.5,0.2857142857142857,1.0,4.857142857142857,7,0.5714285714285714,2.2857142857142856,-1.7142857142857142,0.8,2.8,-2.0,9.285714285714286,3.5714285714285716,0.38461538461538464,3,0.3333333333333333,2.0,0.2857142857142857,0.42857142857142855,4.857142857142857
2018-10-06 14:00:00,202018-to-2019,Watford,AFC Bournemouth,AwayWin,0,4,7,1.5714285714285714,1.1428571428571428,0.42857142857142855,1.2,1.4,-0.2,10.285714285714286,6.0,0.5833333333333334,4,1.75,1.0,0.14285714285714285,0.8571428571428571,5.571428571428571,7,1.7142857142857142,1.7142857142857142,0.0,1.6,2.2,-0.6,10.428571428571429,5.285714285714286,0.5068493150684932,3,0.6666666666666666,2.3333333333333335,0.14285714285714285,0.7142857142857143,5.428571428571429
