home_games_played,home_losses,home_avg_goals_scored,home_possession_efficiency,away_games_played,away_points_per_game,away_avg_shots_on_target,away_venue_games,target_result
-1.3205595046274086,-0.4583105848006048,-1.313963340905671,-1.666128404331152,-1.3207618981715195,-1.278898902267267,-0.5441667066117452,-1.2715019760045276,Draw
-1.3205595046274086,-0.8342297350958237,-1.0116265970805183,-0.9179983750548264,-1.3207618981715195,-0.08932549736568486,-0.7690036971481299,-1.465141818848764,HomeWin
-1.3205595046274086,-1.0221893102434332,-1.313963340905671,-1.0821061495897424,-1.3207618981715195,0.8028545563105017,-0.8814221924163226,-1.2715019760045276,Draw
-1.3205595046274086,-0.6462701599482142,-0.7092898532553658,-0.8327302556918947,-1.3207618981715195,-0.9815055510418713,-2.1180256403664397,-1.2715019760045276,HomeWin
-1.3205595046274086,-1.2101488853910425,1.10473060969555,1.1966055391128967,-1.3207618981715195,2.2898213124374793,2.3787141703612593,-1.2715019760045276,AwayWin
-1.3205595046274086,-1.0221893102434332,0.1977203782200921,-0.41360346319581187,-1.3207618981715195,-0.38671884859108013,-0.993840687684515,-1.2715019760045276,HomeWin
-1.3205595046274086,-0.8342297350958237,-1.313963340905671,-1.569931673993005,-1.3207618981715195,0.20806785385971083,-1.2186776782209,-1.2715019760045276,AwayWin
-1.3205595046274086,-0.8342297350958237,-0.7092898532553658,-0.3316788951041096,-1.3207618981715195,0.8028545563105017,2.266295675093066,-1.2715019760045276,Draw
-1.223763383589123,-1.2101488853910425,0.8455848292739899,0.5256756552349895,-1.223909493808489,2.3747908413590215,1.5275455633306585,-1.2715019760045276,Draw
-1.223763383589123,-1.2101488853910425,-0.7092898532553658,-0.4021938772287026,-1.223909493808489,-0.6841121998164759,-0.5923460617266847,-1.0778621331602916,Draw
-1.223763383589123,-1.398108460538652,3.177896853068025,2.072214350662747,-1.223909493808489,-0.4292036130518512,-0.5923460617266847,-1.2715019760045276,HomeWin
-1.223763383589123,-0.6462701599482142,-1.7458729749416035,-2.0789341712889926,-1.223909493808489,-0.17429502628722615,-0.6887047719565642,-1.2715019760045276,HomeWin
-1.223763383589123,-1.2101488853910425,1.10473060969555,0.4609071939031872,-1.223909493808489,-1.4488379601103503,-0.9777809026462018,-1.2715019760045276,HomeWin
-1.223763383589123,-1.2101488853910425,0.32729326843087175,0.6898502306409598,-1.223909493808489,0.845339320771272,1.2384694326410213,-1.2715019760045276,HomeWin
-1.223763383589123,-0.6462701599482142,-1.2275814140984844,-1.2552495610707972,-1.223909493808489,-0.6841121998164759,-1.3632157435657188,-1.2715019760045276,Draw
-1.223763383589123,-0.8342297350958237,-1.2275814140984844,-1.7768917919262561,-1.223909493808489,0.0806135604773985,0.5639584610318664,-1.2715019760045276,Draw
-1.223763383589123,-0.6462701599482142,-0.1909982924122468,0.6666423063689111,-1.223909493808489,-0.17429502628722615,-0.9777809026462018,-1.2715019760045276,Draw
-1.1269672625508376,-0.6462701599482142,-0.7092898532553658,-0.7228861119511766,-1.1270570894454583,-0.6841121998164759,-1.1343638067697557,-1.0778621331602916,AwayWin
-1.1269672625508376,-0.8342297350958237,-1.3895475268619593,-1.726301489364843,-1.1270570894454583,1.992427961212084,1.0577968509599973,-1.0778621331602916,HomeWin
-1.1269672625508376,-1.398108460538652,4.0525138619907874,2.763050096761623,-1.1270570894454583,0.4311128672787575,-1.0500499353186112,-1.0778621331602916,HomeWin
-1.1269672625508376,-0.8342297350958237,-0.4825372953865013,0.12291379485235535,-1.1270570894454583,-1.7993372669117091,-1.2186776782209,-1.0778621331602916,HomeWin
-1.1269672625508376,-0.6462701599482142,-0.4825372953865013,0.20792672173442314,-1.1270570894454583,-1.5762922534926624,-1.1343638067697557,-1.0778621331602916,AwayWin
-1.1269672625508376,-0.6462701599482142,-1.3895475268619593,-1.5666888525048768,-1.1270570894454583,-1.1302022266545693,-0.7971083209651783,-1.0778621331602916,AwayWin
-1.1269672625508376,-0.8342297350958237,-0.9360424111242303,-1.4742887077275284,-1.1270570894454583,-0.23802217297838252,-1.1343638067697557,-1.0778621331602916,HomeWin
-1.1269672625508376,-0.6462701599482142,-1.3895475268619593,-1.7401559578440793,-1.1270570894454583,0.4311128672787575,1.226424593862286,-1.0778621331602916,AwayWin
-1.1269672625508376,-1.2101488853910425,0.8779780518266855,0.17981561582501793,-1.1270570894454583,0.4311128672787575,1.5636800796668633,-1.0778621331602916,HomeWin
-1.1269672625508376,-0.8342297350958237,0.4244729360889566,0.47217006502357395,-1.1270570894454583,0.8772028941168508,-0.9657360638674669,-1.0778621331602916,HomeWin
-1.030171141512552,-1.2101488853910425,1.910961926562624,1.776444336724622,-1.0302046850824276,1.496772375836425,1.2170563859232697,-1.0778621331602916,HomeWin
-1.030171141512552,-0.8342297350958237,-1.1124055116889027,-0.746400651704055,-1.0302046850824276,2.488083546587743,2.641023992653706,-1.0778621331602916,AwayWin
-1.030171141512552,-1.0221893102434332,0.29849929282847637,-0.12898302969203798,-1.0302046850824276,-0.08932549736568486,-0.8064765289041945,-1.0778621331602916,HomeWin
-1.030171141512552,-1.0221893102434332,0.5000571220452449,0.8905305169933756,-1.0302046850824276,-0.8823744339667396,-0.8064765289041945,-1.0778621331602916,AwayWin
-1.030171141512552,-0.8342297350958237,0.9031727804787815,0.30222851673547463,-1.0302046850824276,-0.8823744339667396,-1.7807701545618624,-1.0778621331602916,HomeWin
-1.030171141512552,0.1055681406422235,-2.120194657772745,-2.5755906697112936,-1.0302046850824276,-0.8823744339667396,-0.5066938748556812,-0.8842222903160554,Draw
-1.030171141512552,-0.27035100965299536,-1.313963340905671,-1.6033632731015537,-1.0302046850824276,0.7037234392353698,0.09287143324134553,-1.0778621331602916,AwayWin
-1.030171141512552,-0.6462701599482142,-0.7092898532553658,-0.4632935066264318,-1.0302046850824276,-0.08932549736568486,-0.6565852018799379,-1.2715019760045276,Draw
-1.030171141512552,-0.6462701599482142,-0.10461636560506066,0.5438649005425921,-1.0302046850824276,-0.8823744339667396,-1.0313135194405794,-1.0778621331602916,HomeWin
-1.030171141512552,-1.0221893102434332,-0.9108476824721343,-0.716476108868164,-1.0302046850824276,0.3071989709348427,0.3926540872898589,-1.0778621331602916,HomeWin
-0.9333750204742666,-0.4583105848006048,-0.527887806960274,0.08936756277935434,-0.933352280719397,-0.3272401783460013,-0.6116178037726604,-0.8842222903160554,Draw
-0.9333750204742666,-0.8342297350958237,-0.8906918995504574,-1.4094120103306667,-0.933352280719397,0.3865038645949483,-1.1512265810599844,-0.8842222903160554,AwayWin
-0.9333750204742666,-0.6462701599482142,-1.2534959921406406,-1.3750402501204084,-0.933352280719397,-0.6841121998164759,-1.083775483899069,-0.8842222903160554,HomeWin
-0.9333750204742666,-0.6462701599482142,-0.7092898532553658,-0.4400958695548585,-0.933352280719397,-1.2194202320221879,-1.2186776782209,-0.8842222903160554,AwayWin
-0.9333750204742666,-0.27035100965299536,-1.2534959921406406,-1.3473476062439824,-0.933352280719397,-0.3272401783460013,-1.0163243867381537,-0.8842222903160554,AwayWin
-0.9333750204742666,-0.4583105848006048,-0.7092898532553658,-0.7996419582945885,-0.933352280719397,0.3865038645949483,1.6817194996984655,-0.8842222903160554,AwayWin
-0.9333750204742666,-1.0221893102434332,0.9233285634004582,0.4287610825804181,-0.933352280719397,-1.7547282642278998,-1.0163243867381537,-0.8842222903160554,HomeWin
-0.9333750204742666,-1.398108460538652,3.825761304121923,2.434328722470853,-0.933352280719397,0.92181189680066,1.6817194996984655,-0.8842222903160554,HomeWin
-0.9333750204742666,-0.8342297350958237,0.741926517105367,0.8206463356423864,-0.933352280719397,1.635555939741609,0.6699530422847332,-0.8842222903160554,HomeWin
-0.9333750204742666,-0.27035100965299536,-1.2534959921406406,-1.5408954503883066,-0.933352280719397,0.20806785385971083,-1.2186776782209,-0.8842222903160554,HomeWin
-0.836578899435981,-0.6462701599482142,0.7749087073408375,0.2287724431122156,-0.8364998763563664,1.2624624627497494,0.8355148262251625,-0.8842222903160554,HomeWin
-0.836578899435981,-0.6462701599482142,0.11526490263141419,0.7894197121952305,-0.8364998763563664,2.560178904460567,2.245855948680668,-0.8842222903160554,AwayWin
-0.836578899435981,0.29352771578983294,-1.8636665114968578,-2.2111403033650565,-0.8364998763563664,-0.6841121998164759,-0.9427413716535185,-0.8842222903160554,Draw
-0.836578899435981,-1.0221893102434332,0.9398196585181934,0.5157907986005985,-0.8364998763563664,-0.3596830893887711,-0.8201030131791267,-1.0778621331602916,HomeWin
-0.836578899435981,-0.08239143450538594,-1.3689336579647897,-1.6565613337472829,-0.8364998763563664,-0.03525397896106754,-1.0653797301279104,-0.8842222903160554,HomeWin
-0.836578899435981,-0.4583105848006048,-1.0391117556100777,-0.6020575538363862,-0.8364998763563664,1.1002479075358975,0.34496139232759526,-0.8842222903160554,AwayWin
-0.836578899435981,-1.0221893102434332,-0.8742008044327216,-0.6679640400808173,-0.8364998763563664,-1.1707558654580321,-1.739890701737065,-0.8842222903160554,HomeWin
-0.836578899435981,-1.0221893102434332,1.269641560872906,1.2302743574085364,-0.8364998763563664,-0.19746853417491952,0.34496139232759526,-0.8842222903160554,HomeWin
-0.836578899435981,-0.6462701599482142,0.28017585380877,0.3392358908320605,-0.8364998763563664,-1.00854131024418,-0.7587838339419309,-0.6905824474718193,HomeWin
-0.836578899435981,-0.6462701599482142,-0.7092898532553658,-0.5173009869750721,-0.8364998763563664,-0.5218976446026239,-0.6361454754675393,-0.8842222903160554,Draw
-0.7397827783976955,-0.08239143450538594,-0.8604582251679421,-0.9664246417154163,-0.7396474719933358,-0.5354155242037782,-0.8252129447822265,-0.6905824474718193,Draw
-0.7397827783976955,0.29352771578983294,-1.6163000847308238,-1.9160681233347303,-0.7396474719933358,-0.5354155242037782,-0.4879574589776492,-0.6905824474718193,HomeWin
-0.7397827783976955,-1.0221893102434332,1.558235725433279,1.4965437186836554,-0.7396474719933358,-0.08932549736568486,-1.0500499353186112,-0.6905824474718193,HomeWin
-0.7397827783976955,-0.27035100965299536,-0.8604582251679421,-0.6621143519526134,-0.7396474719933358,0.20806785385971083,-0.9376314400504189,-0.6905824474718193,AwayWin
-0.7397827783976955,0.1055681406422235,-1.4651317128182473,-1.7197753702872345,-0.7396474719933358,-0.5354155242037782,-0.8814221924163226,-0.6905824474718193,Draw
-0.7397827783976955,-0.8342297350958237,0.5000571220452449,-0.02820421107322678,-0.7396474719933358,-0.9815055510418713,-1.1062591829527075,-0.6905824474718193,Draw
-0.7397827783976955,-1.0221893102434332,1.10473060969555,0.6825674092166765,-0.7396474719933358,1.2489445831485948,0.4675997508019869,-0.6905824474718193,Draw
-0.7397827783976955,-0.4583105848006048,-1.1627949689930948,-1.6608286601947642,-0.7396474719933358,-0.6841121998164759,-0.8252129447822265,-0.6905824474718193,HomeWin
-0.7397827783976955,-1.0221893102434332,-0.7092898532553658,-0.4045354199122074,-0.7396474719933358,0.8028545563105017,1.3669477129475265,-0.6905824474718193,AwayWin
-0.7397827783976955,-0.4583105848006048,-1.313963340905671,-1.5452794394340421,-0.7396474719933358,2.587214663662875,2.0414586845566816,-0.6905824474718193,AwayWin
-0.64298665735941,-0.4583105848006048,-0.7092898532553658,-0.5534314267901901,-0.6427950676303051,-1.3704045487981578,-0.6738803549981207,-0.6905824474718193,Draw
-0.64298665735941,-0.4583105848006048,-0.15112971080893012,0.44854787568666965,-0.6427950676303051,0.8257309679432252,0.727027047574739,-0.6905824474718193,HomeWin
-0.64298665735941,-0.6462701599482142,0.5465704672491143,0.64371399564231,-0.6427950676303051,1.5120233169249069,0.5194852101565371,-0.6905824474718193,AwayWin
-0.64298665735941,-0.27035100965299536,-1.1279099600901925,-0.7151900254470502,-0.6427950676303051,-0.5468537300201395,0.20817245402923482,-0.6905824474718193,Draw
-0.64298665735941,-0.08239143450538594,-0.9883699244785836,-1.1168922797167968,-0.6427950676303051,0.5512140283505518,-1.0370785704799736,-0.6905824474718193,AwayWin
-0.64298665735941,-0.6462701599482142,0.6861105028607232,0.21029873420323034,-0.6427950676303051,-0.4095952602238036,-1.244620407898175,-0.6905824474718193,HomeWin
-0.64298665735941,-0.8342297350958237,0.8256505384723327,0.8787123709780086,-0.6427950676303051,-1.2331460790018216,-1.8153604607982292,-0.6905824474718193,HomeWin
-0.64298665735941,-0.27035100965299536,-0.29066974642053894,0.31409243973341283,-0.6427950676303051,0.6884724981468882,1.6090798566020952,-0.6905824474718193,AwayWin
-0.64298665735941,-1.398108460538652,3.3373711794812926,2.0171937704584213,-0.6427950676303051,-0.2723367904274665,-0.933307651770873,-0.8842222903160554,HomeWin
-0.64298665735941,-0.08239143450538594,-0.7092898532553658,-0.673711698764925,-0.6427950676303051,-1.095887609205485,-0.5701094362890203,-0.4969426046275831,HomeWin
-0.5461905363211245,-0.4583105848006048,0.586439048852431,0.6508493620510033,-0.5459426632672746,0.5904307340066478,0.7566758814916248,-0.4969426046275831,Draw
-0.5461905363211245,-0.27035100965299536,-0.9684356336769252,-0.4942915425448168,-0.5459426632672746,-1.3213836667280376,-0.6405254168416247,-0.4969426046275831,Draw
-0.5461905363211245,-0.08239143450538594,-0.4501440728338065,0.07696490655518179,-0.5459426632672746,-1.3213836667280376,-1.9413680049449944,-0.4969426046275831,HomeWin
-0.5461905363211245,-0.8342297350958237,0.716011939063211,0.7025005796721572,-0.5459426632672746,-0.5566579064341635,0.178523620112349,-0.4969426046275831,HomeWin
-0.5461905363211245,-0.08239143450538594,-0.32057118262302686,-0.12998318724836874,-0.5459426632672746,-0.5566579064341635,-1.2668570333358398,-0.4969426046275831,HomeWin
-0.5461905363211245,-0.4583105848006048,-0.06142540220146717,0.6139627273984489,-0.5459426632672746,0.7178850273889605,-0.9777809026462018,-0.4969426046275831,HomeWin
-0.5461905363211245,-0.4583105848006048,-0.8388627434661454,-0.7720269130983402,-0.5459426632672746,0.845339320771272,1.623904273560538,-0.4969426046275831,AwayWin
-0.5461905363211245,-0.6462701599482142,1.10473060969555,0.6042472312768477,-0.5459426632672746,1.6100650810651467,0.6121378161468058,-0.4969426046275831,AwayWin
-0.5461905363211245,0.1055681406422235,-0.9684356336769252,-1.1333140106719866,-0.5459426632672746,-0.4292036130518512,-0.9777809026462018,-0.6905824474718193,Draw
-0.5461905363211245,-1.398108460538652,3.177896853068025,1.864578030945229,-0.5459426632672746,-1.1939293733457252,-0.5923460617266847,-0.303302761783347,HomeWin
-0.4493944152828389,0.29352771578983294,-0.9511592483154878,-1.0399115367078045,-0.449090258904244,1.3381625885162138,0.7374041394456491,-0.4969426046275831,HomeWin
-0.4493944152828389,0.48148729093744236,-1.555832735965793,-1.8455990598733067,-0.449090258904244,-0.9220268807967922,-0.9263895905235997,-0.4969426046275831,HomeWin
-0.4493944152828389,-0.6462701599482142,0.2581877269851228,-0.2817764139368988,-0.449090258904244,-0.5651548593263173,-0.6565852018799379,-0.4969426046275831,HomeWin
-0.4493944152828389,0.1055681406422235,-1.4348980384357322,-1.6192695719299823,-0.449090258904244,-0.44619751883615943,-1.0612917848454309,-0.4969426046275831,HomeWin
-0.4493944152828389,0.29352771578983294,-1.555832735965793,-1.8528884019261165,-0.449090258904244,-0.6841121998164759,-0.7465199980944915,-0.4969426046275831,Draw
-0.4493944152828389,-0.6462701599482142,-0.830224550785427,-0.5776594796016684,-0.449090258904244,0.14858918361463153,-0.9263895905235997,-0.4969426046275831,HomeWin
-0.4493944152828389,0.1055681406422235,-0.830224550785427,-0.6725408794033474,-0.449090258904244,-0.08932549736568486,-0.8364547943090458,-0.4969426046275831,AwayWin
-0.4493944152828389,-0.27035100965299536,-0.7092898532553658,-1.102899829208751,-0.449090258904244,0.8623332265555811,1.6367521015911886,-0.4969426046275831,Draw
-0.4493944152828389,-1.0221893102434332,1.4675347022857335,1.099056319464755,-0.449090258904244,-0.3272401783460013,-0.7465199980944915,-0.4969426046275831,Draw
-0.4493944152828389,-1.0221893102434332,1.7094040973458546,1.900144944727404,-0.449090258904244,2.6466933339079546,2.176360878878512,-0.4969426046275831,AwayWin
-0.35259829424455336,-0.6462701599482142,-0.822666132189798,-0.5945169900313027,-0.35223785454121337,-0.6841121998164759,-0.6706375137884617,-0.303302761783347,HomeWin
-0.35259829424455336,0.1055681406422235,-1.276171247927527,-1.4282680895014166,-0.35223785454121337,1.1002479075358975,0.5940705579787035,-0.303302761783347,AwayWin
-0.35259829424455336,0.29352771578983294,-1.3895475268619593,-1.6270998249956332,-0.35223785454121337,-0.014977159559335847,-0.9657360638674669,-0.303302761783347,HomeWin
-0.35259829424455336,-0.27035100965299536,-0.7092898532553658,-1.0491508684167428,-0.35223785454121337,0.09654534715018749,-0.754951385239606,-0.303302761783347,AwayWin
-0.35259829424455336,0.48148729093744236,-1.5029238057963914,-1.7872903179755457,-0.35223785454121337,2.661563001469224,2.1538771798248737,-0.303302761783347,AwayWin
-0.35259829424455336,0.29352771578983294,-0.7092898532553658,-0.4724093929394947,-0.35223785454121337,-0.34954467968790587,-0.7971083209651783,-0.303302761783347,AwayWin
-0.35259829424455336,-0.8342297350958237,1.558235725433279,1.825020439599835,-0.35223785454121337,-0.6841121998164759,-0.6706375137884617,-0.303302761783347,HomeWin
-0.35259829424455336,0.29352771578983294,-0.9360424111242303,-0.9704453015757804,-0.35223785454121337,0.7656803874073275,1.6058370153924355,-0.303302761783347,Draw
-0.35259829424455336,-1.0221893102434332,1.3314831675644145,0.8711022011953851,-0.35223785454121337,-1.018679719945046,-1.007892999593039,-0.303302761783347,Draw
-0.35259829424455336,-0.6462701599482142,0.651225493957821,0.0932258882579224,-0.35223785454121337,-0.5725896931069525,-1.0922068710441835,-0.303302761783347,HomeWin
-0.25580217320626786,-0.4583105848006048,0.35778100730399626,1.0323162850207759,-0.25538545017818276,-0.9989992775845418,-0.48465103264623177,-0.303302761783347,AwayWin
-0.25580217320626786,-0.08239143450538594,0.25107392124806005,0.26899011137919143,-0.25538545017818276,-0.5791498405604538,-1.119484888278377,-0.303302761783347,AwayWin
-0.25580217320626786,-0.6462701599482142,0.7846093515277408,0.618156961392913,-0.25538545017818276,-0.5791498405604538,-0.8814221924163226,-0.4969426046275831,HomeWin
-0.25580217320626786,-0.4583105848006048,0.677902265471805,0.08301650049836501,-0.25538545017818276,-0.8940369183285198,0.03115147505488654,-0.303302761783347,HomeWin
-0.25580217320626786,0.1055681406422235,-1.0294111114231745,-0.9674982744389988,-0.25538545017818276,0.7853608297678312,-0.8814221924163226,-0.303302761783347,Draw
-0.25580217320626786,0.29352771578983294,-0.4958756811434933,0.0001617719918880494,-0.25538545017818276,-0.9989992775845418,-0.8020679604623047,-0.1096629189391108,AwayWin
-0.25580217320626786,-1.398108460538652,3.0254581587024014,1.7074940284148905,-0.25538545017818276,0.7853608297678312,0.9437251425260963,-0.303302761783347,HomeWin
-0.25580217320626786,-0.08239143450538594,-1.2428252835350468,-1.015122624600902,-0.25538545017818276,1.5200973445599855,0.42792263482497855,-0.303302761783347,AwayWin
-0.25580217320626786,0.29352771578983294,-0.9227040253672383,-1.0734201074470395,-0.25538545017818276,0.7853608297678312,1.380173418273196,-0.303302761783347,AwayWin
-0.25580217320626786,-0.08239143450538594,-0.2824615090316208,0.02392364367915613,-0.25538545017818276,-1.2089239960965856,-1.7543187439105228,-0.303302761783347,HomeWin
-0.15900605216798233,-0.4583105848006048,0.6008360366536292,-0.01805285628156673,-0.15853304581515212,0.9019856733856337,1.4044205447035911,-0.1096629189391108,Draw
-0.15900605216798233,-0.08239143450538594,-0.10461636560506066,0.24792430553477762,-0.15853304581515212,1.2985101416861613,0.6924367413383716,-0.1096629189391108,Draw
-0.15900605216798233,0.8574064412326612,-1.5155211701224394,-1.7637586306508755,-0.15853304581515212,-0.7832433168916078,-0.39427537958748854,-0.1096629189391108,Draw
-0.15900605216798233,0.48148729093744236,-0.6085109386469815,-0.22740793068851325,-0.15853304581515212,-1.0806366681170032,-0.993840687684515,-0.1096629189391108,HomeWin
-0.15900605216798233,0.29352771578983294,-0.81006876786375,-0.748926749475916,-0.15853304581515212,-0.9815055510418713,-0.057019893782911155,-0.1096629189391108,AwayWin
-0.15900605216798233,-1.398108460538652,3.1203089018632344,1.8677841473933474,-0.15853304581515212,-0.8823744339667396,-0.5816395383678092,-0.1096629189391108,HomeWin
-0.15900605216798233,0.1055681406422235,-1.1124055116889027,-1.123616386657227,-0.15853304581515212,-0.28758773151594824,-0.993840687684515,-0.1096629189391108,HomeWin
-0.15900605216798233,0.1055681406422235,-0.81006876786375,-1.1465303891195635,-0.15853304581515212,-0.38671884859108013,-0.8814221924163226,-0.1096629189391108,Draw
-0.15900605216798233,-0.6462701599482142,-0.9108476824721343,-0.7575435862474657,-0.15853304581515212,0.6045923221602384,0.8048552366065643,-0.1096629189391108,AwayWin
-0.15900605216798233,-0.27035100965299536,0.1977203782200921,0.7384555060031742,-0.15853304581515212,1.5959034929115565,0.35518125553379426,-0.1096629189391108,Draw
-0.06220993112969681,-0.4583105848006048,0.7228315648637783,0.17301846997504142,-0.06168064145212152,-0.6841121998164759,-0.8104210375100955,-0.303302761783347,HomeWin
-0.06220993112969681,0.6694468660850518,-1.0911888980871376,-1.225775920864689,-0.06168064145212152,-0.8719395795377782,-0.5619169953383019,0.08397692390512534,Draw
-0.06220993112969681,-0.6462701599482142,0.5318820424478922,0.29784808548138836,-0.06168064145212152,-0.4962848200951732,-1.0589250796818896,-0.1096629189391108,HomeWin
-0.06220993112969681,0.29352771578983294,-0.9002393756712517,-0.8770903906641084,-0.06168064145212152,-0.6841121998164759,-0.6329181502445288,-0.1096629189391108,Draw
-0.06220993112969681,-0.8342297350958237,1.391154893319379,1.5797992622021597,-0.06168064145212152,0.53676576837199,-0.7749204600569823,-0.1096629189391108,Draw
-0.06220993112969681,0.29352771578983294,0.05450823640817726,0.009613880297322259,-0.06168064145212152,0.06719731906873354,-0.5264164178851886,-0.1096629189391108,HomeWin
-0.06220993112969681,0.29352771578983294,-1.1866636592950806,-0.9937367053091627,-0.06168064145212152,-0.026716370791917188,-0.7749204600569823,-0.1096629189391108,Draw
-0.06220993112969681,-1.0221893102434332,1.391154893319379,0.96352474517243,-0.06168064145212152,-1.2475943389803832,-1.697935473837931,-0.1096629189391108,HomeWin
-0.06220993112969681,0.6694468660850518,-0.7092898532553658,-0.44779876190075474,-0.06168064145212152,2.696780635166969,2.2781292009107705,-0.1096629189391108,AwayWin
-0.06220993112969681,0.29352771578983294,-0.9957141368791946,-1.0821061495897424,-0.06168064145212152,0.7245931480932926,1.3196136096767084,-0.1096629189391108,AwayWin
0.03458618990858871,0.29352771578983294,0.10701935507254624,0.08165812958164403,0.03517176291090909,-1.3086382373898064,-1.623384261186393,0.08397692390512534,AwayWin
0.03458618990858871,0.8574064412326612,-0.7999908764029117,-0.5193162586056065,0.03517176291090909,-0.594894194448857,-1.1175010324795267,0.08397692390512534,Draw
0.03458618990858871,-1.0221893102434332,1.6489367485808244,1.252196088002126,0.03517176291090909,-0.05958616224314502,-0.47671560945082997,0.08397692390512534,HomeWin
0.03458618990858871,0.6694468660850518,-0.8906918995504574,-0.9782650833609857,0.03517176291090909,-0.05958616224314502,-0.7802455466749492,0.08397692390512534,HomeWin
